https://www.sciencekids.co.nz/images/pictures/flags96/Haiti.jpg,,Haiti,Haiti,Port au Prince
https://www.sciencekids.co.nz/images/pictures/flags96/Honduras.jpg,,Honduras,Honduras,Tegucigalpa
https://www.sciencekids.co.nz/images/pictures/flags96/Hong_Kong.jpg,,Hong_Kong,Hong Kong,Beijing
https://www.sciencekids.co.nz/images/pictures/flags96/Hungary.jpg,,Hungary,Hungary,Budapest
https://www.sciencekids.co.nz/images/pictures/flags96/Iceland.jpg,,Iceland,Iceland,Reykjavik
https://www.sciencekids.co.nz/images/pictures/flags96/India.jpg,,India,India,New Delhi
https://www.sciencekids.co.nz/images/pictures/flags96/Indonesia.jpg,,Indonesia,Indonesia,Jakarta
https://www.sciencekids.co.nz/images/pictures/flags96/Iran.jpg,,Iran,Iran,Tehran
https://www.sciencekids.co.nz/images/pictures/flags96/Iraq.jpg,,Iraq,Iraq,Baghdad
https://www.sciencekids.co.nz/images/pictures/flags96/Ireland.jpg,,Ireland,Ireland,Dublin
https://www.sciencekids.co.nz/images/pictures/flags96/Israel.jpg,,Israel,Israel,Jerusalem
https://www.sciencekids.co.nz/images/pictures/flags96/Italy.jpg,,Italy,Italy,Rome
https://www.sciencekids.co.nz/images/pictures/flags96/Ivorycoast.jpg,,Ivorycoast,Ivorycoast,Yamusukro
https://www.sciencekids.co.nz/images/pictures/flags96/Jamaica.jpg,,Jamaica,Jamaica,Kingston
https://www.sciencekids.co.nz/images/pictures/flags96/Japan.jpg,,Japan,Japan,Tokyo
https://www.sciencekids.co.nz/images/pictures/flags96/Jordan.jpg,,Jordan,Jordan,Amman
https://www.sciencekids.co.nz/images/pictures/flags96/Kazakhstan.jpg,,Kazakhstan,Kazakhstan,Astana
https://www.sciencekids.co.nz/images/pictures/flags96/Kenya.jpg,,Kenya,Kenya,Nairobi
https://www.sciencekids.co.nz/images/pictures/flags96/Kiribati.jpg,,Kiribati,Kiribati,Tarawa Atoll
https://www.sciencekids.co.nz/images/pictures/flags96/Kuwait.jpg,,Kuwait,Kuwait,Kuwait City
https://www.sciencekids.co.nz/images/pictures/flags96/Kyrgyzstan.jpg,,Kyrgyzstan,Kyrgyzstan,Bishkek
https://www.sciencekids.co.nz/images/pictures/flags96/Laos.jpg,,Laos,Laos,Vientiane
https://www.sciencekids.co.nz/images/pictures/flags96/Latvia.jpg,,Latvia,Latvia,Riga
https://www.sciencekids.co.nz/images/pictures/flags96/Lebanon.jpg,,Lebanon,Lebanon,Beirut
https://www.sciencekids.co.nz/images/pictures/flags96/Lesotho.jpg,,Lesotho,Lesotho,Maseru
https://www.sciencekids.co.nz/images/pictures/flags96/Liberia.jpg,,Liberia,Liberia,Monrovia
